"No.","Time","Source","Destination","Protocol","Length","Info"
"355","9.607464","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=31857 Win=85888 Len=0 TSval=3911402614 TSecr=3931913168"
"356","9.607467","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=36201 Win=83968 Len=0 TSval=3911402614 TSecr=3931913168"
"357","9.607469","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=40545 Win=79744 Len=0 TSval=3911402614 TSecr=3931913168"
"358","9.607470","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=43441 Win=89088 Len=0 TSval=3911402614 TSecr=3931913168"
"359","9.607477","172.20.0.3","172.20.0.4","TCP","5858","8080  >  46904 [PSH, ACK] Seq=46337 Ack=156 Win=65024 Len=5792 TSval=3931913178 TSecr=3911402613 [TCP PDU reassembled in 367]"
"360","9.607494","172.20.0.3","172.20.0.4","TCP","5858","8080  >  46904 [PSH, ACK] Seq=52129 Ack=156 Win=65024 Len=5792 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"361","9.607602","172.20.0.3","172.20.0.4","TCP","7306","8080  >  46904 [PSH, ACK] Seq=57921 Ack=156 Win=65024 Len=7240 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"362","9.607614","172.20.0.3","172.20.0.4","TCP","7306","8080  >  46904 [PSH, ACK] Seq=65161 Ack=156 Win=65024 Len=7240 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"363","9.607660","172.20.0.3","172.20.0.4","TCP","5858","8080  >  46904 [PSH, ACK] Seq=72401 Ack=156 Win=65024 Len=5792 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"364","9.607673","172.20.0.3","172.20.0.4","TCP","10202","8080  >  46904 [PSH, ACK] Seq=78193 Ack=156 Win=65024 Len=10136 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"365","9.607686","172.20.0.3","172.20.0.4","TCP","10202","8080  >  46904 [PSH, ACK] Seq=88329 Ack=156 Win=65024 Len=10136 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"366","9.607717","172.20.0.3","172.20.0.4","TCP","2962","8080  >  46904 [PSH, ACK] Seq=98465 Ack=156 Win=65024 Len=2896 TSval=3931913178 TSecr=3911402614 [TCP PDU reassembled in 367]"
"367","9.607726","172.20.0.3","172.20.0.4","HTTP","1289","HTTP/1.1 200 OK "
"368","9.617651","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=46337 Win=97024 Len=0 TSval=3911402624 TSecr=3931913178"
"369","9.617663","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=52129 Win=91904 Len=0 TSval=3911402624 TSecr=3931913178"
"370","9.617664","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=57921 Win=86784 Len=0 TSval=3911402624 TSecr=3931913178"
"371","9.617704","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=65161 Win=111488 Len=0 TSval=3911402624 TSecr=3931913178"
"372","9.617707","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=72401 Win=125952 Len=0 TSval=3911402624 TSecr=3931913178"
"373","9.617716","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=78193 Win=137600 Len=0 TSval=3911402624 TSecr=3931913178"
"374","9.617718","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=88329 Win=153216 Len=0 TSval=3911402624 TSecr=3931913178"
"375","9.617720","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=98465 Win=144768 Len=0 TSval=3911402624 TSecr=3931913178"
"376","9.618031","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [ACK] Seq=156 Ack=101361 Win=141952 Len=0 TSval=3911402624 TSecr=3931913178"
"377","9.618588","172.20.0.4","172.20.0.3","TCP","66","46904  >  8080 [FIN, ACK] Seq=156 Ack=102585 Win=153216 Len=0 TSval=3911402625 TSecr=3931913178"
"378","9.618816","172.20.0.3","172.20.0.4","TCP","66","8080  >  46904 [ACK] Seq=102585 Ack=157 Win=65024 Len=0 TSval=3931913189 TSecr=3911402625"
"379","11.129976","172.20.0.4","172.20.0.2","DNS","59","DNS Stateful operations (DSO) 0x3339[Malformed Packet]"
"380","11.130908","172.20.0.2","172.20.0.4","DNS","70","DNS Stateful operations (DSO) 0x3339[Malformed Packet]"
